Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PL7CV,8PL7CV,7,16,-2,2,0,1,3,B,B,C,A,C,D,SR_X-2Y2,85.04566
8PL7CV,8PL7CV,8,15,-2,2,1,0,2,B,A,C,A,C,D,SR_X-2Y2,66.14662
8PL7CV,8PL7CV,8,16,-2,2,1,1,4,B,B,C,A,C,C,SR_X-2Y2,76.18445
8PL7CV,8PL7CV,7,15,-2,2,0,0,1,B,B,C,A,C,D,SR_X-2Y2,76.18445
8PL7CV,8PL7CV,7,18,-2,3,0,1,3,B,C,C,A,D,C,SR_X-2Y3,105.64882
8PL7CV,8PL7CV,8,17,-2,3,1,0,2,B,B,C,A,C,C,SR_X-2Y3,87.12025
8PL7CV,8PL7CV,8,18,-2,3,1,1,4,B,B,C,A,D,C,SR_X-2Y3,98.65586
8PL7CV,8PL7CV,7,17,-2,3,0,0,1,B,B,C,A,C,C,SR_X-2Y3,94.96648
8PL7CV,8PL7CV,7,20,-2,4,0,1,3,B,D,C,C,D,C,SR_X-2Y4,128.52734
8PL7CV,8PL7CV,8,19,-2,4,1,0,2,B,C,C,A,D,C,SR_X-2Y4,110.60378
8PL7CV,8PL7CV,8,20,-2,4,1,1,4,B,C,C,C,D,C,SR_X-2Y4,122.84373
8PL7CV,8PL7CV,7,19,-2,4,0,0,1,B,C,C,C,D,C,SR_X-2Y4,116.88408
8PL7CV,8PL7CV,8,21,-2,5,1,0,2,B,D,C,C,D,C,SR_X-2Y5,135.29651
8PL7CV,8PL7CV,8,22,-2,5,1,1,4,B,E,C,C,D,C,SR_X-2Y5,147.90836
8PL7CV,8PL7CV,7,21,-2,5,0,0,1,B,D,C,C,D,C,SR_X-2Y5,140.47719
8PL7CV,8PL7CV,9,2,-1,-5,0,1,3,B,D,A,D,A,F,SR_X-1Y-5,131.2769
8PL7CV,8PL7CV,10,1,-1,-5,1,0,2,B,E,A,D,A,F,SR_X-1Y-5,141.74277
8PL7CV,8PL7CV,10,2,-1,-5,1,1,4,B,D,A,D,A,F,SR_X-1Y-5,128.52734
8PL7CV,8PL7CV,9,1,-1,-5,0,0,1,B,E,A,D,A,F,SR_X-1Y-5,144.24063
8PL7CV,8PL7CV,9,4,-1,-4,0,1,3,B,C,A,A,A,F,SR_X-1Y-4,105.64882
8PL7CV,8PL7CV,10,3,-1,-4,1,0,2,B,C,A,D,A,F,SR_X-1Y-4,115.34607
8PL7CV,8PL7CV,10,4,-1,-4,1,1,4,B,C,A,A,A,F,SR_X-1Y-4,102.21217
8PL7CV,8PL7CV,9,3,-1,-4,0,0,1,B,C,A,D,A,F,SR_X-1Y-4,118.40212
8PL7CV,8PL7CV,9,6,-1,-3,0,1,3,B,B,A,A,B,F,SR_X-1Y-3,80.73672
8PL7CV,8PL7CV,10,5,-1,-3,1,0,2,B,B,A,A,A,F,SR_X-1Y-3,89.14658
8PL7CV,8PL7CV,10,6,-1,-3,1,1,4,B,B,A,A,B,F,SR_X-1Y-3,76.18445
8PL7CV,8PL7CV,9,5,-1,-3,0,0,1,B,B,A,A,A,F,SR_X-1Y-3,93.06696
8PL7CV,8PL7CV,9,8,-1,-2,0,1,3,B,A,A,A,B,F,SR_X-1Y-2,57.47917
8PL7CV,8PL7CV,10,7,-1,-2,1,0,2,B,A,A,A,B,F,SR_X-1Y-2,63.38929
8PL7CV,8PL7CV,10,8,-1,-2,1,1,4,B,A,A,A,B,F,SR_X-1Y-2,50.88721
8PL7CV,8PL7CV,9,7,-1,-2,0,0,1,B,B,A,A,B,F,SR_X-1Y-2,68.79353
8PL7CV,8PL7CV,9,10,-1,-1,0,1,3,B,A,A,A,B,E,SR_X-1Y-1,38.96136
8PL7CV,8PL7CV,10,9,-1,-1,1,0,2,B,A,A,A,B,F,SR_X-1Y-1,38.96136
8PL7CV,8PL7CV,10,10,-1,-1,1,1,4,B,A,A,A,B,F,SR_X-1Y-1,28.34855
8PL7CV,8PL7CV,9,9,-1,-1,0,0,1,B,A,A,A,B,F,SR_X-1Y-1,47.24759
8PL7CV,8PL7CV,9,12,-1,0,0,1,3,B,A,C,A,C,D,SR_X-1Y0,34.07072
8PL7CV,8PL7CV,10,11,-1,0,1,0,2,B,A,A,A,B,E,SR_X-1Y0,21.12976
8PL7CV,8PL7CV,10,12,-1,0,1,1,4,B,A,C,A,C,D,SR_X-1Y0,21.12976
8PL7CV,8PL7CV,9,11,-1,0,0,0,1,B,A,A,A,B,E,SR_X-1Y0,34.07072
8PL7CV,8PL7CV,9,14,-1,1,0,1,3,B,A,C,A,C,D,SR_X-1Y1,47.24759
8PL7CV,8PL7CV,10,13,-1,1,1,0,2,B,A,C,A,C,D,SR_X-1Y1,28.34855
8PL7CV,8PL7CV,10,14,-1,1,1,1,4,B,A,C,A,C,C,SR_X-1Y1,38.96136
8PL7CV,8PL7CV,9,13,-1,1,0,0,1,B,A,C,A,C,D,SR_X-1Y1,38.96136
8PL7CV,8PL7CV,9,16,-1,2,0,1,3,B,A,C,A,C,C,SR_X-1Y2,68.79353
8PL7CV,8PL7CV,10,15,-1,2,1,0,2,B,A,C,A,C,C,SR_X-1Y2,50.88721
8PL7CV,8PL7CV,10,16,-1,2,1,1,4,B,A,C,A,C,C,SR_X-1Y2,63.38929
8PL7CV,8PL7CV,9,15,-1,2,0,0,1,B,A,C,A,C,C,SR_X-1Y2,57.47917
8PL7CV,8PL7CV,9,18,-1,3,0,1,3,B,B,C,A,D,C,SR_X-1Y3,93.06696
8PL7CV,8PL7CV,10,17,-1,3,1,0,2,B,B,C,A,C,C,SR_X-1Y3,76.18445
