Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PF6CV,8PF6CV,16,4,-2,-3,1,1,5,B,C,A,A,A,F,SR_X-2Y-3,101.50155
8PF6CV,8PF6CV,17,3,-2,-3,2,0,3,B,C,A,D,A,F,SR_X-2Y-3,113.58255
8PF6CV,8PF6CV,17,4,-2,-3,2,1,6,B,C,A,A,A,F,SR_X-2Y-3,98.93605
8PF6CV,8PF6CV,15,3,-2,-3,0,0,1,B,C,A,D,A,F,SR_X-2Y-3,118.41847
8PF6CV,8PF6CV,15,6,-2,-2,0,1,4,B,B,A,A,B,F,SR_X-2Y-2,78.24054
8PF6CV,8PF6CV,16,5,-2,-2,1,0,2,B,B,A,A,B,F,SR_X-2Y-2,87.57157
8PF6CV,8PF6CV,16,6,-2,-2,1,1,5,B,B,A,A,B,F,SR_X-2Y-2,74.25541
8PF6CV,8PF6CV,17,5,-2,-2,2,0,3,B,B,A,A,B,F,SR_X-2Y-2,84.58463
8PF6CV,8PF6CV,17,6,-2,-2,2,1,6,B,B,A,A,B,F,SR_X-2Y-2,70.70816
8PF6CV,8PF6CV,15,5,-2,-2,0,0,1,B,B,A,A,B,F,SR_X-2Y-2,90.97525
8PF6CV,8PF6CV,15,8,-2,-1,0,1,4,B,A,A,A,B,E,SR_X-2Y-1,56.99442
8PF6CV,8PF6CV,16,7,-2,-1,1,0,2,B,A,A,A,B,F,SR_X-2Y-1,61.95015
8PF6CV,8PF6CV,16,8,-2,-1,1,1,5,B,A,A,A,B,E,SR_X-2Y-1,51.38723
8PF6CV,8PF6CV,17,7,-2,-1,2,0,3,B,A,A,A,B,F,SR_X-2Y-1,57.65067
8PF6CV,8PF6CV,17,8,-2,-1,2,1,6,B,A,A,A,B,E,SR_X-2Y-1,46.11318
8PF6CV,8PF6CV,15,7,-2,-1,0,0,1,B,A,A,A,B,E,SR_X-2Y-1,66.67487
8PF6CV,8PF6CV,15,10,-2,0,0,1,4,B,A,C,A,C,D,SR_X-2Y0,47.86047
8PF6CV,8PF6CV,16,9,-2,0,1,0,2,B,A,A,A,B,E,SR_X-2Y0,43.84452
8PF6CV,8PF6CV,16,10,-2,0,1,1,5,B,A,C,A,C,D,SR_X-2Y0,41.02325
8PF6CV,8PF6CV,17,9,-2,0,2,0,3,B,A,A,A,B,E,SR_X-2Y0,37.52493
8PF6CV,8PF6CV,17,10,-2,0,2,1,6,B,A,C,A,C,D,SR_X-2Y0,34.18605
8PF6CV,8PF6CV,15,9,-2,0,0,0,1,B,A,A,A,B,E,SR_X-2Y0,50.29969
8PF6CV,8PF6CV,15,12,-2,1,0,1,4,B,A,C,A,C,D,SR_X-2Y1,56.99442
8PF6CV,8PF6CV,16,11,-2,1,1,0,2,B,A,C,A,C,D,SR_X-2Y1,43.84452
8PF6CV,8PF6CV,16,12,-2,1,1,1,5,B,A,C,A,C,D,SR_X-2Y1,51.38723
8PF6CV,8PF6CV,17,11,-2,1,2,0,3,B,A,C,A,C,D,SR_X-2Y1,37.52493
8PF6CV,8PF6CV,17,12,-2,1,2,1,6,B,A,C,A,C,D,SR_X-2Y1,46.11318
8PF6CV,8PF6CV,15,11,-2,1,0,0,1,B,A,C,A,C,D,SR_X-2Y1,50.29969
8PF6CV,8PF6CV,15,14,-2,2,0,1,4,B,B,C,A,C,C,SR_X-2Y2,78.24054
8PF6CV,8PF6CV,16,13,-2,2,1,0,2,B,A,C,A,C,C,SR_X-2Y2,61.95015
8PF6CV,8PF6CV,16,14,-2,2,1,1,5,B,B,C,A,C,C,SR_X-2Y2,74.25541
8PF6CV,8PF6CV,17,13,-2,2,2,0,3,B,A,C,A,C,C,SR_X-2Y2,57.65067
8PF6CV,8PF6CV,17,14,-2,2,2,1,6,B,B,C,A,C,C,SR_X-2Y2,70.70816
8PF6CV,8PF6CV,15,13,-2,2,0,0,1,B,B,C,A,C,D,SR_X-2Y2,66.67487
