Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,4,19,-6,0,1,2,8,A,D,C,C,C,D,SR_X-6Y0,123.13749
8PY6CV,8PY6CV,5,18,-6,0,2,1,6,A,C,A,D,B,E,SR_X-6Y0,116.30426
8PY6CV,8PY6CV,4,20,-6,0,1,3,11,A,D,C,C,C,D,SR_X-6Y0,123.67793
8PY6CV,8PY6CV,5,19,-6,0,2,2,9,A,C,C,C,C,D,SR_X-6Y0,116.30426
8PY6CV,8PY6CV,5,20,-6,0,2,3,12,A,C,C,C,C,D,SR_X-6Y0,116.8763
8PY6CV,8PY6CV,3,17,-6,0,0,0,1,A,D,A,D,B,E,SR_X-6Y0,130.48328
8PY6CV,8PY6CV,3,22,-6,1,0,1,4,A,D,C,C,C,D,SR_X-6Y1,133.01439
8PY6CV,8PY6CV,4,21,-6,1,1,0,2,A,D,C,C,C,D,SR_X-6Y1,124.75179
8PY6CV,8PY6CV,3,23,-6,1,0,2,7,A,D,C,C,C,D,SR_X-6Y1,135.00513
8PY6CV,8PY6CV,4,22,-6,1,1,1,5,A,D,C,C,C,D,SR_X-6Y1,126.34546
8PY6CV,8PY6CV,5,21,-6,1,2,0,3,A,C,C,C,C,D,SR_X-6Y1,118.01207
8PY6CV,8PY6CV,3,24,-6,1,0,3,10,A,E,C,C,C,D,SR_X-6Y1,137.453
8PY6CV,8PY6CV,4,23,-6,1,1,2,8,A,D,C,C,C,D,SR_X-6Y1,128.43959
8PY6CV,8PY6CV,5,22,-6,1,2,1,6,A,D,C,C,C,D,SR_X-6Y1,119.69551
8PY6CV,8PY6CV,4,24,-6,1,1,3,11,A,D,C,C,C,D,SR_X-6Y1,131.01021
8PY6CV,8PY6CV,5,23,-6,1,2,2,9,A,D,C,C,C,D,SR_X-6Y1,121.90394
8PY6CV,8PY6CV,5,24,-6,1,2,3,12,A,D,C,C,C,D,SR_X-6Y1,124.60945
8PY6CV,8PY6CV,3,21,-6,1,0,0,1,A,D,C,C,C,D,SR_X-6Y1,131.50157
8PY6CV,8PY6CV,3,26,-6,2,0,1,4,A,E,C,C,C,D,SR_X-6Y2,143.62238
8PY6CV,8PY6CV,4,25,-6,2,1,0,2,A,D,C,C,C,D,SR_X-6Y2,134.02988
8PY6CV,8PY6CV,4,26,-6,2,1,1,5,A,E,C,C,C,D,SR_X-6Y2,137.46901
8PY6CV,8PY6CV,5,25,-6,2,2,0,3,A,D,C,C,C,D,SR_X-6Y2,127.78046
8PY6CV,8PY6CV,4,27,-6,2,1,2,8,A,E,C,C,C,D,SR_X-6Y2,141.297
8PY6CV,8PY6CV,5,26,-6,2,2,1,6,A,D,C,C,C,D,SR_X-6Y2,131.3833
8PY6CV,8PY6CV,5,27,-6,2,2,2,9,A,D,C,C,C,D,SR_X-6Y2,135.38345
8PY6CV,8PY6CV,5,28,-6,2,2,3,12,A,E,C,C,D,D,SR_X-6Y2,139.74684
8PY6CV,8PY6CV,3,25,-6,2,0,0,1,A,E,C,C,C,D,SR_X-6Y2,140.33411
8PY6CV,8PY6CV,5,29,-6,3,2,0,3,A,E,C,C,D,D,SR_X-6Y3,144.44054
8PY6CV,8PY6CV,6,7,-5,-3,0,2,7,A,E,A,D,A,E,SR_X-5Y-3,144.17934
8PY6CV,8PY6CV,7,6,-5,-3,1,1,5,A,E,A,D,A,E,SR_X-5Y-3,144.70377
8PY6CV,8PY6CV,8,5,-5,-3,2,0,3,A,E,A,D,A,F,SR_X-5Y-3,146.00534
